# AveragePeopleAtBusStops,AverageWaitTime
24.750000,2885.779102
24.775000,2886.187793
24.775000,2885.908984
24.800000,2886.446240
24.825000,2886.642432
24.825000,2887.180811
24.825000,2887.719629
24.825000,2889.349902
24.800000,2889.399805
24.775000,2890.636816
24.750000,2890.828027
24.750000,2892.730811
24.725000,2892.749951
24.700000,2893.476514
24.700000,2894.667480
24.675000,2896.465625
24.675000,2895.654736
24.700000,2895.974463
24.675000,2897.041895
24.650000,2897.805371
24.675000,2898.519238
24.675000,2898.896826
24.650000,2899.602197
24.675000,2899.273047
24.675000,2899.464209
24.675000,2900.362109
24.675000,2900.855176
24.675000,2902.053467
24.675000,2902.188037
24.675000,2902.996826
24.625000,2903.042725
24.600000,2903.861475
24.600000,2904.689209
24.600000,2905.922461
24.600000,2906.831104
24.600000,2908.060791
24.600000,2909.607422
24.575000,2912.269043
24.575000,2912.305225
24.600000,2912.703369
24.625000,2913.940479
24.625000,2914.357764
24.650000,2914.440723
24.675000,2914.202490
24.700000,2914.695312
24.700000,2914.750439
24.725000,2914.170557
24.725000,2913.565771
24.750000,2913.741748
24.750000,2916.766406
24.750000,2918.742480
24.750000,2919.960059
24.775000,2921.136133
24.775000,2920.831445
24.775000,2921.306738
24.775000,2921.439111
24.775000,2921.579102
24.775000,2921.724805
24.800000,2922.203662
24.800000,2922.624023
24.825000,2923.455371
24.750000,2923.457227
24.775000,2925.462207
24.700000,2925.415771
24.700000,2927.010156
24.625000,2927.424756
24.600000,2928.219336
24.550000,2928.661816
24.550000,2929.807520
24.550000,2931.038379
24.550000,2931.197119
24.575000,2931.000732
24.600000,2931.169873
24.625000,2931.353418
24.650000,2932.163770
24.650000,2931.647266
24.650000,2929.370361
24.725000,2928.995605
24.650000,2927.728027
24.600000,2927.655176
24.575000,2927.933643
24.550000,2927.913281
24.525000,2928.473437
24.500000,2929.007373
24.475000,2929.569873
24.425000,2930.480371
24.400000,2930.278760
24.375000,2931.463867
24.350000,2932.654541
24.325000,2933.032227
24.300000,2933.450244
24.275000,2935.761670
24.275000,2934.501514
24.300000,2934.136865
24.300000,2934.142139
24.325000,2933.804541
24.325000,2934.521533
24.350000,2932.806836
24.350000,2932.442041
24.350000,2931.466797
24.350000,2930.230176
24.400000,2931.423096
24.350000,2929.309521
24.325000,2928.338916
24.300000,2928.455713
24.300000,2928.178418
24.300000,2928.600635
24.300000,2928.295068
24.275000,2927.622705
24.300000,2926.927881
24.275000,2926.987695
24.300000,2927.417969
24.300000,2927.892139
24.300000,2927.925732
24.300000,2928.460986
24.300000,2928.263477
24.300000,2928.431494
24.325000,2928.199170
24.350000,2928.717773
24.350000,2929.216162
24.325000,2929.909473
24.250000,2930.267041
24.250000,2931.865576
24.200000,2932.953564
24.175000,2934.519922
24.125000,2935.321777
24.100000,2935.817285
24.100000,2937.439746
24.075000,2938.296729
24.050000,2938.394385
24.050000,2938.821191
24.025000,2940.054541
24.000000,2940.938623
24.000000,2941.786279
24.000000,2942.336133
24.000000,2941.725391
23.975000,2941.721045
23.950000,2942.168213
23.925000,2943.733887
23.900000,2945.309375
23.900000,2945.080078
23.925000,2945.881006
23.975000,2944.769141
24.000000,2944.969336
24.000000,2947.115186
24.000000,2945.111377
24.000000,2944.527441
24.025000,2944.390088
24.050000,2944.259229
24.025000,2944.146289
24.050000,2944.015625
24.050000,2942.037158
24.100000,2942.938623
24.100000,2943.394727
24.125000,2943.162158
24.150000,2943.988232
24.150000,2943.374170
24.175000,2942.716113
24.200000,2943.267139
24.200000,2943.767236
24.225000,2943.550488
24.250000,2943.355371
24.275000,2943.847998
24.300000,2944.362891
24.300000,2943.415625
24.325000,2944.556348
24.250000,2943.291846
24.275000,2943.429102
24.275000,2942.873145
24.300000,2944.131152
24.300000,2944.265918
24.300000,2945.905518
24.250000,2945.618701
24.225000,2945.356982
24.200000,2945.884814
24.175000,2945.263330
24.175000,2945.372559
24.150000,2946.529785
24.125000,2947.356201
24.150000,2948.952686
24.150000,2950.157959
24.150000,2951.087256
24.150000,2951.990479
24.175000,2951.688477
24.200000,2953.169873
24.200000,2954.398047
24.200000,2956.701025
24.200000,2954.782275
24.275000,2953.338086
24.300000,2953.364551
24.325000,2952.635742
24.325000,2952.257861
24.325000,2953.389014
24.325000,2949.646143
24.375000,2949.105029
24.350000,2948.642432
24.375000,2947.722510
24.375000,2947.603955
24.375000,2947.084180
24.375000,2946.951562
24.375000,2946.895557
24.400000,2946.071729
24.425000,2946.185254
24.425000,2945.192676
24.450000,2945.306445
24.500000,2946.525879
24.525000,2946.770898
24.550000,2947.326172
24.525000,2948.280469
24.550000,2949.200781
24.550000,2950.064502
24.550000,2950.969580
24.575000,2950.799756
24.575000,2951.705469
24.575000,2952.201562
24.575000,2952.355518
24.600000,2953.608594
24.600000,2952.231494
24.625000,2952.892090
24.625000,2952.067383
24.650000,2951.306152
24.725000,2952.295312
24.725000,2949.339307
24.775000,2948.373145
24.775000,2947.040527
24.775000,2945.759863
24.750000,2946.834424
24.750000,2946.832959
24.750000,2946.126660
24.725000,2945.727246
24.725000,2945.749805
24.725000,2946.070801
24.725000,2946.466943
24.725000,2945.362109
24.750000,2945.913574
24.750000,2945.961865
24.750000,2946.866797
24.750000,2947.379199
24.750000,2948.245215
24.750000,2949.150977
24.750000,2949.903613
24.750000,2950.401123
24.750000,2951.271631
24.775000,2951.646826
24.775000,2952.511670
24.775000,2953.409277
24.750000,2954.261670
24.750000,2955.146143
24.700000,2956.400928
24.700000,2956.975537
24.700000,2957.141016
24.725000,2958.787646
24.725000,2959.689063
24.725000,2960.861572
24.750000,2962.044092
24.775000,2962.958545
24.775000,2962.404932
24.825000,2962.599951
24.825000,2963.468652
24.825000,2964.337939
24.750000,2965.160449
24.750000,2965.937305
24.725000,2966.758936
24.675000,2969.009863
24.650000,2967.173242
24.675000,2967.630908
24.675000,2967.360938
24.700000,2967.143262
24.750000,2966.925293
24.750000,2967.377979
24.750000,2967.480371
24.775000,2967.100146
24.825000,2966.667773
24.850000,2967.679150
24.900000,2965.485156
24.900000,2965.016211
24.925000,2964.173682
24.925000,2964.553174
24.950000,2963.997900
24.925000,2963.479053
24.950000,2962.646191
25.000000,2962.225342
25.025000,2961.662646
25.075000,2961.842187
25.050000,2961.676074
25.075000,2962.545801
25.000000,2962.894287
24.975000,2963.036084
24.900000,2963.674072
24.825000,2964.371143
24.775000,2965.830615
24.725000,2964.779883
24.650000,2966.650537
24.575000,2967.698291
24.550000,2969.622900
24.475000,2969.621777
24.475000,2971.204297
24.425000,2971.276123
24.400000,2971.709912
24.375000,2971.807666
24.375000,2971.957910
24.375000,2971.474463
24.375000,2972.022607
24.400000,2971.801709
24.400000,2973.050244
24.425000,2974.311572
24.425000,2974.426465
24.450000,2974.936523
24.450000,2975.448584
24.450000,2975.978906
24.475000,2976.518018
24.425000,2977.416309
24.425000,2977.216309
24.475000,2978.793213
24.500000,2976.478955
24.525000,2976.117480
24.575000,2975.464258
24.600000,2975.121094
24.625000,2975.577051
24.625000,2975.323242
24.650000,2976.515674
24.675000,2973.729053
24.725000,2973.762012
24.725000,2973.759473
24.750000,2973.412402
24.750000,2973.381006
24.750000,2972.994434
24.725000,2973.036279
24.750000,2972.577441
24.750000,2973.442090
24.775000,2974.311426
24.775000,2974.430615
24.775000,2976.112256
24.700000,2974.397900
24.700000,2974.764795
24.725000,2975.159863
24.725000,2975.558105
24.750000,2975.832080
24.750000,2976.217383
24.750000,2976.174365
24.725000,2978.151172
24.675000,2976.051904
24.700000,2976.308447
24.700000,2976.252832
24.700000,2976.094922
24.625000,2975.620605
24.625000,2977.039844
24.625000,2977.704492
24.650000,2977.966504
24.650000,2978.240625
24.650000,2978.401953
24.675000,2978.952295
24.700000,2978.711133
24.725000,2978.872559
24.725000,2979.425195
24.725000,2979.939453
24.750000,2980.770850
24.750000,2980.840137
24.750000,2980.909375
24.750000,2982.728223
24.750000,2980.672217
24.775000,2980.682715
24.800000,2980.618604
24.750000,2979.228955
24.775000,2979.758203
24.775000,2978.459863
24.825000,2977.226318
24.850000,2977.032471
24.850000,2975.844385
24.850000,2975.837256
24.850000,2975.136377
24.875000,2975.198096
24.800000,2975.128223
24.750000,2974.016943
24.725000,2974.868994
24.675000,2975.660937
24.650000,2976.149219
24.575000,2976.599414
24.575000,2977.071875
24.500000,2978.290088
24.475000,2979.097949
24.450000,2981.060303
24.450000,2979.116064
24.450000,2979.474316
24.450000,2979.534424
24.425000,2980.273779
24.400000,2980.209473
24.400000,2981.091650
24.400000,2981.638672
24.375000,2982.141211
24.400000,2983.046826
24.400000,2983.841260
24.400000,2984.326855
24.400000,2983.456836
24.425000,2983.996191
24.450000,2984.549365
24.450000,2984.237549
24.525000,2984.826514
24.575000,2983.910693
24.575000,2983.897461
24.500000,2982.406689
24.400000,2982.251172
24.425000,2982.830176
24.375000,2982.322559
24.375000,2981.404541
24.350000,2981.362402
24.350000,2981.797217
24.325000,2981.087891
24.375000,2981.516504
24.325000,2982.327002
24.325000,2983.194727
24.325000,2983.341309
24.350000,2983.059521
24.375000,2983.964600
24.325000,2984.510254
24.350000,2986.094482
24.350000,2987.681445
24.325000,2987.003027
24.350000,2987.501953
24.350000,2987.206348
24.375000,2987.713721
24.375000,2989.308057
24.375000,2987.648584
24.400000,2987.286475
24.375000,2987.295361
24.375000,2987.286865
24.400000,2986.861719
24.425000,2988.369922
24.375000,2987.914014
24.375000,2987.958398
24.375000,2988.722119
24.350000,2988.714990
24.325000,2988.732178
24.300000,2989.606494
24.275000,2990.100830
24.250000,2990.644629
24.250000,2991.137598
24.250000,2992.753906
24.200000,2991.615625
24.225000,2991.256543
24.225000,2990.641748
24.250000,2990.401318
24.275000,2989.725195
24.275000,2989.372314
24.300000,2989.138428
24.300000,2990.022119
24.350000,2989.661035
24.350000,2989.643604
24.375000,2990.481592
24.375000,2991.713232
24.375000,2992.216504
24.400000,2993.075000
24.400000,2993.543408
24.400000,2994.024658
24.350000,2993.781641
24.400000,2994.320898
24.400000,2994.061865
24.450000,2993.818066
24.500000,2994.297559
24.500000,2994.461426
24.500000,2995.040234
24.475000,2996.301660
24.475000,2996.096973
24.500000,2996.650977
24.475000,2997.517578
24.475000,2997.652344
24.475000,2997.455908
24.475000,2998.324902
24.475000,2999.193750
24.475000,2999.286816
24.500000,2999.762549
24.450000,3000.661719
24.450000,3000.445605
24.450000,3001.351172
24.450000,3001.851367
24.475000,3001.913330
24.475000,3001.657861
24.475000,3002.524561
24.475000,3002.675342
24.475000,3003.581104
24.475000,3003.754980
24.500000,3004.615234
24.500000,3006.243506
24.500000,3006.745996
24.525000,3007.300049
24.525000,3007.072852
24.525000,3008.238770
24.475000,3009.022607
24.475000,3010.359717
24.450000,3010.051855
24.475000,3011.128271
24.450000,3010.165479
24.450000,3011.103076
24.425000,3011.632568
24.425000,3012.952637
24.425000,3013.417969
24.425000,3014.287256
24.425000,3014.680029
24.425000,3014.176465
24.450000,3014.692529
24.450000,3014.796973
24.475000,3015.679834
24.475000,3016.207861
24.500000,3017.077686
24.500000,3016.862256
24.525000,3017.014502
24.525000,3017.506641
24.525000,3017.626318
24.550000,3019.691309
24.550000,3020.227344
24.550000,3020.720459
24.550000,3021.224023
24.550000,3020.673877
24.600000,3020.491943
24.600000,3020.217432
24.600000,3021.475000
24.650000,3019.966553
24.650000,3020.381885
24.650000,3020.030762
24.675000,3019.764160
24.725000,3019.765869
24.750000,3018.748584
24.775000,3020.087598
24.800000,3018.472510
24.825000,3018.111182
24.825000,3018.154736
24.825000,3018.556250
24.850000,3018.940820
24.850000,3018.255811
24.875000,3017.523730
24.925000,3017.961084
24.950000,3018.099512
24.950000,3018.608643
24.975000,3019.824365
24.925000,3019.863086
24.925000,3020.682520
24.900000,3020.477441
24.950000,3021.255273
24.950000,3022.029053
24.925000,3023.511475
24.900000,3024.250879
24.875000,3022.392041
24.850000,3023.114746
24.875000,3021.544727
24.875000,3020.412451
24.900000,3019.638086
24.900000,3019.589355
24.900000,3018.667334
24.925000,3019.429199
24.925000,3020.137598
24.925000,3019.158105
24.850000,3018.286816
24.825000,3018.993164
24.775000,3018.967432
24.750000,3019.362500
24.750000,3019.764160
24.750000,3019.089209
24.875000,3019.120215
24.875000,3019.270752
24.900000,3019.429346
24.925000,3020.708691
24.950000,3021.162646
24.900000,3020.448389
24.900000,3021.253320
24.875000,3020.671387
24.875000,3020.382715
24.850000,3020.129785
24.825000,3020.051416
24.800000,3020.178857
24.800000,3021.510693
24.775000,3023.064941
24.750000,3025.025732
24.725000,3026.600732
24.700000,3027.430859
24.700000,3027.544385
24.675000,3027.690186
24.650000,3029.255371
24.625000,3029.688086
24.600000,3030.063672
24.575000,3031.258105
24.550000,3031.730078
24.550000,3031.535937
24.600000,3032.385400
24.600000,3032.904150
24.600000,3032.666943
24.650000,3033.573438
24.650000,3034.122363
24.650000,3035.028857
24.650000,3035.135938
24.650000,3035.305322
24.675000,3036.142578
24.675000,3036.312354
24.650000,3036.759766
24.625000,3036.542480
24.650000,3037.476074
24.625000,3038.376318
24.600000,3039.308594
24.575000,3039.511768
24.550000,3040.413281
24.575000,3042.125439
24.575000,3043.365430
24.575000,3044.207520
24.575000,3043.940576
24.525000,3045.498926
24.475000,3043.038721
24.475000,3043.247021
24.425000,3042.772266
24.425000,3044.515771
24.425000,3044.709033
24.450000,3044.956738
24.450000,3044.444727
24.450000,3044.657373
24.450000,3044.556641
24.450000,3044.305908
24.450000,3044.810596
24.450000,3044.639648
24.450000,3045.130566
24.450000,3046.343896
24.450000,3046.722461
24.450000,3046.119434
24.500000,3046.280713
24.525000,3046.357715
24.575000,3047.232178
24.575000,3048.460791
24.575000,3047.871436
24.600000,3047.710645
24.600000,3047.463086
24.625000,3047.992627
24.625000,3048.899756
24.625000,3049.027832
24.625000,3049.557959
24.650000,3049.729395
24.650000,3050.259961
24.650000,3050.656348
24.650000,3051.935059
24.650000,3052.795215
24.650000,3053.702490
24.650000,3054.234814
24.650000,3054.088721
24.650000,3054.996045
24.650000,3055.124463
24.650000,3056.032031
24.650000,3056.246875
24.650000,3057.401953
24.600000,3057.371875
24.600000,3058.201221
24.600000,3058.290674
24.575000,3058.744043
24.550000,3058.860547
24.550000,3059.300244
24.575000,3059.744336
24.575000,3060.906934
24.550000,3060.504932
24.550000,3060.244775
24.525000,3061.098535
24.500000,3061.991113
24.500000,3062.487500
24.500000,3063.394678
24.500000,3063.951758
24.475000,3064.407129
24.475000,3064.525146
24.475000,3064.985107
24.475000,3065.892090
24.475000,3066.047705
24.500000,3066.423975
24.500000,3066.929932
24.500000,3067.800098
24.500000,3067.971582
24.500000,3067.725732
24.425000,3067.420654
24.400000,3067.925635
24.350000,3067.701611
24.350000,3068.157910
24.375000,3070.109033
24.375000,3070.629736
24.400000,3070.371875
24.400000,3070.878174
24.400000,3070.640430
24.425000,3071.510742
24.425000,3072.425439
24.425000,3071.220264
24.450000,3070.493945
24.475000,3069.393652
24.525000,3069.759424
24.525000,3069.811670
24.525000,3071.061914
24.525000,3068.980469
24.500000,3068.075146
24.500000,3066.387549
24.550000,3065.794043
24.550000,3065.204248
24.550000,3064.612158
24.550000,3064.028320
24.550000,3063.821973
24.525000,3063.145312
24.525000,3063.495264
24.525000,3064.299561
24.500000,3065.552832
24.475000,3066.015967
24.475000,3066.477441
24.450000,3066.596240
24.450000,3067.421533
24.450000,3068.691211
24.425000,3069.225488
24.375000,3069.672412
24.375000,3070.891895
24.350000,3069.832520
24.375000,3070.668506
24.350000,3071.524072
24.350000,3072.420068
24.325000,3071.698682
24.300000,3072.543555
24.275000,3073.072607
24.275000,3073.930811
24.275000,3074.474609
24.275000,3074.535205
24.275000,3074.642725
24.275000,3074.860889
24.225000,3076.127979
24.175000,3076.917529
24.175000,3077.843018
24.200000,3078.431543
24.150000,3078.520020
24.200000,3080.520361
24.200000,3081.751758
24.200000,3082.196973
24.200000,3083.068555
24.200000,3083.573096
24.225000,3083.735156
24.250000,3083.902295
24.250000,3084.810840
24.250000,3084.905127
24.300000,3085.813623
24.300000,3086.685352
24.300000,3086.445996
24.325000,3086.966846
24.325000,3086.653125
24.350000,3086.793896
24.350000,3086.951807
24.375000,3087.823340
24.375000,3088.323193
24.375000,3088.809033
24.375000,3088.899854
24.375000,3089.808105
24.375000,3091.338281
24.325000,3090.170996
24.350000,3088.442187
24.375000,3088.284326
24.400000,3088.190088
24.400000,3088.452295
24.425000,3088.392432
24.425000,3087.950830
24.450000,3087.181104
24.450000,3087.576562
24.475000,3087.456689
24.475000,3087.401611
24.475000,3085.818115
24.525000,3086.302588
24.525000,3086.831689
24.525000,3087.342432
24.550000,3088.171338
24.550000,3087.880664
24.600000,3088.012109
24.600000,3089.620605
24.600000,3090.040869
24.550000,3091.188037
24.525000,3091.132373
24.500000,3091.893457
24.500000,3093.449219
24.500000,3095.013135
24.525000,3095.460645
24.550000,3096.595313
24.550000,3096.984961
24.575000,3097.825488
24.575000,3100.186914
24.500000,3098.581738
24.575000,3099.054053
24.575000,3098.181689
24.600000,3096.699561
24.600000,3095.693896
24.625000,3095.416455
24.600000,3094.837842
24.625000,3094.621387
24.625000,3094.340234
24.625000,3093.710889
24.625000,3092.716162
24.675000,3093.166797
24.675000,3092.845654
24.675000,3092.472656
24.675000,3092.115186
24.675000,3092.648682
24.675000,3093.493408
24.700000,3093.869971
24.700000,3094.027441
24.700000,3094.899072
24.700000,3094.713574
24.750000,3095.532861
24.750000,3096.065234
24.775000,3095.842627
24.775000,3096.359766
24.800000,3096.828076
24.800000,3098.007373
24.800000,3098.488574
24.800000,3098.891992
24.775000,3099.389258
24.750000,3101.736914
24.675000,3102.061426
24.625000,3102.184424
24.600000,3101.464502
24.625000,3101.563232
24.625000,3103.142529
24.600000,3103.624658
24.625000,3104.838086
24.600000,3104.973145
24.600000,3105.845703
24.600000,3106.327344
24.600000,3106.803809
24.600000,3107.338916
24.625000,3107.109424
24.650000,3106.921533
24.675000,3107.085352
24.700000,3107.994434
24.700000,3108.416895
24.725000,3107.297656
24.725000,3107.346875
24.725000,3107.385303
24.625000,3107.060010
24.600000,3108.243604
24.575000,3109.428516
24.550000,3109.513672
24.425000,3110.588770
24.350000,3110.592529
24.300000,3110.282471
24.275000,3110.339404
24.300000,3111.969141
24.300000,3112.501416
24.325000,3113.745459
24.350000,3115.076758
24.350000,3115.102100
24.350000,3114.106250
24.400000,3114.610400
24.425000,3115.103809
24.425000,3115.656641
24.400000,3116.494434
24.400000,3117.005957
24.400000,3116.807275
24.450000,3117.283838
24.450000,3116.706396
24.450000,3116.880811
24.450000,3116.676709
24.475000,3116.806152
24.475000,3116.996143
24.475000,3116.738184
24.500000,3116.838428
24.550000,3117.299658
24.550000,3117.064746
24.550000,3116.784229
24.575000,3117.330176
24.575000,3118.239014
24.575000,3118.750879
24.575000,3119.304346
24.575000,3119.800928
24.600000,3119.510107
24.600000,3118.975781
24.650000,3119.487158
24.650000,3120.357764
24.625000,3121.197363
24.625000,3123.537109
24.575000,3123.594971
24.575000,3124.632275
24.550000,3125.482324
24.550000,3125.931152
24.550000,3126.429736
24.575000,3127.668115
24.500000,3128.876807
24.475000,3129.403809
24.475000,3130.620313
24.425000,3131.438770
24.450000,3131.196045
24.475000,3130.889600
24.500000,3130.967236
24.525000,3130.380420
24.525000,3130.498242
24.575000,3130.670020
24.575000,3130.833105
24.575000,3130.967285
24.525000,3131.299365
24.550000,3132.944531
24.500000,3132.946777
24.525000,3134.231396
24.475000,3134.254834
24.500000,3135.174316
24.475000,3135.643945
24.500000,3135.694482
24.475000,3135.793408
24.525000,3135.540967
24.525000,3136.072607
24.550000,3136.180127
24.575000,3137.448828
24.575000,3137.040869
24.550000,3135.151367
24.550000,3134.418213
24.525000,3133.235889
24.550000,3133.197900
24.550000,3132.826562
24.550000,3132.066504
24.550000,3132.048047
24.500000,3130.471533
24.525000,3130.533496
24.500000,3130.587891
24.525000,3131.725098
24.550000,3134.361572
24.550000,3133.354248
24.525000,3132.118701
24.525000,3130.880664
24.525000,3131.070361
24.500000,3130.996240
24.425000,3130.413672
24.375000,3129.828076
24.300000,3130.445605
24.250000,3130.338867
24.175000,3131.151611
24.100000,3131.240479
24.100000,3132.137549
24.075000,3131.925586
24.100000,3132.833252
24.100000,3133.340039
24.100000,3133.470410
24.125000,3134.713037
24.125000,3135.191260
24.125000,3135.739795
24.150000,3136.288721
24.175000,3136.408496
24.175000,3136.193994
24.200000,3136.732031
24.225000,3138.344434
24.200000,3136.897998
24.200000,3136.453809
24.225000,3137.161621
24.225000,3133.327344
24.300000,3133.006641
24.300000,3131.315576
24.350000,3131.423926
24.400000,3131.524756
24.400000,3130.931104
24.425000,3129.943213
24.425000,3128.492432
24.425000,3128.954932
24.425000,3128.976562
24.425000,3128.611523
24.450000,3129.485107
24.450000,3129.258008
24.450000,3130.862695
24.450000,3131.413428
24.450000,3131.881738
24.450000,3132.047949
24.400000,3131.704932
24.375000,3132.557471
24.325000,3133.313672
24.275000,3133.825244
24.250000,3134.428613
24.250000,3134.591553
24.250000,3136.885059
24.200000,3135.054639
24.200000,3135.563281
24.175000,3136.798340
24.175000,3138.038672
24.175000,3138.530908
24.200000,3138.627734
24.225000,3138.377148
24.250000,3138.749902
24.275000,3136.607861
24.300000,3135.862500
24.325000,3135.409717
24.350000,3135.723730
24.350000,3135.293799
24.350000,3135.644287
24.350000,3133.683936
24.375000,3134.227588
24.375000,3134.357129
24.375000,3134.538477
24.400000,3135.409326
24.400000,3135.912793
24.400000,3136.821289
24.400000,3137.323584
24.400000,3138.162402
24.400000,3139.034619
24.400000,3139.570703
24.425000,3140.114355
24.400000,3140.959277
24.400000,3142.231689
24.400000,3141.649365
24.400000,3142.187646
24.400000,3142.343604
24.450000,3142.543066
24.450000,3142.611084
24.475000,3143.485010
24.475000,3143.198779
24.525000,3142.995557
24.525000,3143.161426
24.550000,3144.022412
24.550000,3143.351318
24.625000,3143.464014
24.625000,3144.714746
24.550000,3146.579004
24.475000,3146.964014
24.450000,3148.526563
24.400000,3149.734326
24.350000,3151.318066
24.325000,3151.784521
24.375000,3153.019727
24.375000,3153.841309
24.350000,3154.273682
24.350000,3154.730518
24.350000,3155.230615
24.325000,3156.103076
24.350000,3157.296387
24.350000,3158.169727
24.350000,3158.646680
24.350000,3158.366260
24.300000,3158.163135
24.300000,3159.034814
24.300000,3158.706348
24.325000,3159.241162
24.350000,3159.306885
24.350000,3159.392383
24.350000,3159.868115
24.350000,3160.027393
24.375000,3160.936670
24.375000,3161.451270
24.400000,3162.666846
24.400000,3160.712793
24.425000,3160.754443
24.450000,3161.890479
24.450000,3161.610059
24.425000,3163.268164
24.425000,3164.929980
24.425000,3166.223242
24.450000,3166.285693
24.500000,3166.412500
24.500000,3166.540088
24.500000,3167.085303
24.525000,3168.059424
24.525000,3167.775732
24.525000,3165.832471
24.525000,3165.271045
24.550000,3163.938916
24.550000,3162.661328
24.550000,3161.733350
24.600000,3161.196191
24.600000,3160.605713
24.600000,3161.731787
24.600000,3159.667822
24.625000,3158.799121
24.675000,3157.483887
24.675000,3157.216895
24.675000,3157.298779
24.675000,3158.209424
24.675000,3158.688184
24.675000,3159.201465
24.675000,3159.324268
24.675000,3160.196436
24.700000,3159.969434
24.700000,3160.099023
24.700000,3160.204980
24.725000,3161.151709
24.725000,3160.171777
24.725000,3159.813574
24.725000,3158.640771
24.750000,3157.817627
24.775000,3157.440088
24.775000,3157.432275
24.775000,3156.323779
24.775000,3156.350000
24.800000,3156.277246
24.800000,3157.188086
24.800000,3157.363037
24.800000,3157.176172
24.800000,3158.778174
24.800000,3157.051660
24.800000,3156.324316
24.725000,3155.376807
24.675000,3155.627002
24.700000,3156.746826
24.625000,3156.674463
24.675000,3156.358398
24.650000,3156.621777
24.650000,3155.925586
24.675000,3156.065967
24.700000,3156.911523
24.700000,3157.026367
24.700000,3157.503857
24.700000,3157.653516
24.700000,3158.145166
24.700000,3158.224463
24.650000,3158.021533
24.675000,3157.829199
24.725000,3158.016992
24.725000,3158.120654
24.725000,3159.030957
24.725000,3159.563623
24.725000,3158.123389
24.725000,3157.789697
24.750000,3158.261328
24.750000,3157.876611
24.750000,3158.286133
24.750000,3157.282520
24.775000,3158.907520
24.725000,3156.956201
24.750000,3156.784033
24.800000,3157.618115
24.825000,3155.801904
24.850000,3154.844971
24.875000,3153.639111
24.900000,3151.660547
24.925000,3151.204688
24.925000,3150.378418
24.925000,3150.459375
24.950000,3150.195898
24.950000,3149.867139
24.950000,3149.218457
24.950000,3150.128760
24.950000,3150.632324
24.975000,3151.542871
24.975000,3152.061475
24.900000,3152.417041
24.775000,3152.287207
24.775000,3153.566797
24.675000,3154.350928
24.700000,3155.549414
24.625000,3155.616748
24.650000,3157.195361
24.575000,3158.028760
24.575000,3159.998340
24.500000,3160.141309
24.500000,3161.799414
24.475000,3162.683057
24.475000,3165.758447
24.425000,3164.758740
24.425000,3165.453076
24.400000,3165.029199
24.425000,3164.992725
24.425000,3164.901807
24.425000,3165.964697
24.425000,3163.983252
24.475000,3163.206543
24.525000,3162.409814
24.550000,3161.244629
24.575000,3160.971582
24.575000,3161.448975
24.500000,3161.517090
24.550000,3162.333984
24.550000,3161.687891
24.550000,3164.451074
24.550000,3162.987451
24.550000,3162.376904
24.550000,3162.100537
24.575000,3162.543164
24.575000,3162.294727
24.575000,3164.269531
24.575000,3163.510547
24.575000,3163.601758
24.575000,3164.032666
24.550000,3165.229492
24.550000,3165.295898
24.550000,3164.640576
24.550000,3164.365527
24.550000,3163.984424
24.550000,3163.702148
24.550000,3166.451172
24.500000,3161.935303
24.525000,3161.014062
24.550000,3159.021240
24.600000,3158.157568
24.600000,3156.892969
24.625000,3156.403711
24.600000,3155.541455
24.600000,3154.683984
24.625000,3153.949072
24.700000,3152.674463
24.700000,3152.136963
24.700000,3150.369580
24.675000,3150.181006
24.675000,3148.608350
24.675000,3148.102539
24.700000,3147.939746
24.725000,3148.245947
24.725000,3147.006689
24.725000,3146.732422
24.725000,3147.278418
24.725000,3147.068945
24.725000,3147.979492
24.725000,3148.533643
24.725000,3148.655811
24.725000,3149.566406
24.725000,3150.012354
24.725000,3149.796631
24.750000,3149.945654
24.750000,3149.742285
24.800000,3150.652637
24.800000,3151.895361
24.800000,3151.616113
24.800000,3152.725049
24.800000,3152.725342
24.825000,3153.543652
24.850000,3154.778369
24.850000,3154.908301
24.850000,3155.362109
24.850000,3155.828955
24.875000,3156.304492
24.900000,3156.998486
24.900000,3158.892285
24.900000,3160.392188
24.900000,3159.262012
24.925000,3158.476514
24.950000,3158.916016
25.000000,3158.915039
25.000000,3159.007080
25.000000,3158.639697
25.000000,3160.171338
25.000000,3158.788818
25.000000,3158.405371
25.000000,3158.027930
25.000000,3158.433936
25.000000,3158.454541
25.025000,3158.495898
25.050000,3158.906201
25.050000,3158.246826
25.075000,3159.054541
25.075000,3159.483740
25.075000,3159.208789
25.075000,3159.751074
25.075000,3160.300439
25.075000,3162.330908
25.075000,3159.496924
25.125000,3159.063916
25.125000,3158.667627
25.125000,3159.799512
25.125000,3160.109521
25.125000,3159.009180
25.150000,3158.616211
25.150000,3158.458838
25.150000,3158.805908
25.200000,3159.505957
25.175000,3160.232568
25.200000,3161.116797
25.225000,3161.633789
25.225000,3161.408936
25.225000,3162.284473
25.225000,3162.826367
25.225000,3163.303369
25.225000,3163.472852
25.250000,3164.383203
25.250000,3166.008203
25.250000,3166.082422
25.275000,3166.912207
25.300000,3167.754199
25.300000,3167.862109
25.325000,3168.756250
25.325000,3169.258154
25.250000,3169.617480
25.275000,3170.419678
25.275000,3171.292188
25.300000,3171.341016
25.325000,3172.590234
25.350000,3173.038428
25.350000,3173.495557
25.375000,3174.012451
25.375000,3175.291602
25.375000,3173.971289
